source_id,reply_id,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,internal_evidence,sarcasm,toxic_language
1178977152559128576,1179145740897181696,0,0,0,0,0,0,0,0,1,0
1179363027742801920,1179366187597287425,1,1,0,1,0,0,0,0,0,0
1179120319891677184,1179436596417957889,0,0,0,0,0,0,0,0,1,0
1178228138867859457,1178230879770091520,1,1,0,0,1,0,0,0,0,0
1178241592370565125,1178249285340667904,0,0,0,0,0,0,0,0,1,0
1179735722028343299,1179913046766080000,0,0,0,0,0,0,0,0,0,1
1177644190542503936,1177654383024193536,0,0,0,0,0,0,0,0,0,1
1178942615833759744,1178946002981666816,1,1,1,1,0,0,1,0,0,0
1178292800879763456,1178293282243317761,1,1,0,1,1,0,0,0,0,0
1179064905611321344,1179123282890674178,0,0,0,0,0,0,0,0,1,0
1177659075653439489,1177683078447353857,1,0,1,0,0,0,1,0,0,0
1176927657138802689,1177235604683313152,1,1,0,1,0,0,0,0,0,0
1177853265679130624,1177854608607268864,1,1,0,1,0,0,0,0,0,0
1177813265025556482,1178605999428685824,1,1,0,1,0,0,0,0,0,0
1178723354376855552,1178727006822948866,1,1,0,1,0,0,0,0,0,0
1176735561735950342,1177058492722700293,1,1,0,1,0,0,0,0,1,0
1180005531077021698,1180024434222075904,1,1,0,1,0,0,0,0,0,0
1179020379848921089,1179021857191792640,1,1,0,1,1,0,0,0,0,0
1177108337177112581,1177129736541298688,0,0,0,0,0,0,0,0,0,1
1176476821774381066,1179681740916441088,1,1,0,1,0,0,0,0,0,0
1177565472579104768,1177570969373818880,0,0,0,0,0,0,0,0,1,0
1179117995114864640,1179118316302061568,0,0,0,0,0,0,0,0,1,0
1177183197030952960,1177314672246165512,0,0,0,0,0,0,0,0,0,1
1179476049400389632,1179482951115051008,1,0,1,0,0,0,1,0,0,0
1177462876434501632,1177471525462536197,0,0,0,0,0,0,0,0,0,1
1177135501842747392,1177153484426268672,0,0,0,0,0,0,0,0,0,1
1177323067338612736,1177655659019603968,0,0,0,0,0,0,0,0,0,1
1177085973433409536,1177086891386114049,0,0,0,0,0,0,0,0,1,0
1178232726283067397,1178234515371757570,1,1,1,1,1,1,0,0,0,0
1178732743745822720,1178748202947923969,0,0,0,0,0,0,0,0,1,0
1177158616438194176,1177245652897714176,1,1,0,1,1,0,0,0,0,0
1179448611714846727,1179455161774870528,1,1,0,1,1,0,0,0,0,0
1179329609533399040,1179334224572276736,1,1,0,1,0,0,0,0,0,0
1178723610208460800,1178725930098974722,0,0,0,0,0,0,0,0,0,1
1177563097646739457,1177564013640785923,1,1,0,1,1,0,0,0,0,0
1178369806506037248,1178426885266710531,0,0,0,0,0,0,0,0,0,1
1179077630773141511,1179083239559970818,0,0,0,0,0,0,0,0,1,0
1176459520584966144,1176486945213571072,1,1,0,1,0,0,0,0,0,0
1180006750650535936,1180064289740251138,1,1,0,1,0,0,0,0,0,0
1179085594653286401,1179086044702085125,1,0,1,0,0,0,1,0,0,0
1179278592779444224,1179362083772796931,1,1,1,1,0,1,0,0,0,0
1166226103570186240,1178246573991567361,1,1,0,1,0,0,0,0,0,0
1177606498794516486,1177613040889618436,1,1,0,1,1,0,0,0,0,0
1177475322263949313,1177501921243881474,1,1,1,1,1,0,1,0,0,0
1178320271285063680,1178320616275005442,0,0,0,0,0,0,0,0,1,0
1177549697826873345,1177559608547848194,0,0,0,0,0,0,0,0,0,0
1178548724714414080,1178554420663066624,0,0,0,0,0,0,0,0,1,0
1177286092606922753,1177456191154221058,1,1,0,1,1,0,0,0,0,0
1178912719132602369,1178941969147535360,1,1,0,1,0,0,0,0,0,0
1179163163771707394,1179164771729465344,0,0,0,0,0,0,0,0,0,0
1177220741575716864,1177221190903091200,0,0,0,0,0,0,0,0,1,0
1177654135350534147,1177820148146806784,0,0,0,0,0,0,0,0,0,1
1178263803055808512,1178279867907035136,1,0,1,0,0,0,1,0,0,0
1179290086824976389,1179303744766394368,1,1,0,1,0,0,0,0,0,0
1180124037722394625,1180124354660749312,1,1,0,1,0,0,0,0,0,0
1177610118311088128,1177911357473251330,1,1,0,1,0,0,0,0,0,0
1179716361452490752,1179720405180977153,0,0,0,0,0,0,0,0,1,0
1177691643719409665,1177828312212742144,0,0,0,0,0,0,0,0,1,0
1177174660557000704,1177175080905977856,1,1,0,1,1,0,0,0,0,0
1176986445346721792,1177596538014576652,1,1,0,1,1,0,0,0,1,0
1177146308970319872,1177146637065609216,1,1,1,1,0,1,0,0,0,0
1177109162792226817,1177109665022402560,1,1,0,1,1,0,0,0,1,0
1178732743745822720,1178746354388086784,1,1,0,1,0,0,0,0,0,0
1179047506526777344,1179286537630093314,0,0,0,0,0,0,0,0,1,0
1177508323777601538,1177510066091544576,1,1,0,1,0,0,0,0,0,0
1177986913619369985,1178084170301607936,0,0,0,0,0,0,0,0,1,0
1176931375091523585,1176949756234477572,0,0,0,0,0,0,0,0,0,0
1179347312822362112,1179348941122494464,1,1,1,1,0,1,0,0,0,0
1177187892348751873,1177485720488824832,1,1,1,1,0,1,0,0,0,0
1177134161808777216,1177134547642789888,0,0,0,0,0,0,0,0,0,1
1177515790146269184,1177518689182109697,1,1,0,1,1,0,0,0,0,0
1178864547689648129,1178959637539954688,1,1,0,1,0,0,0,0,0,0
1178609885325533184,1179137978209378304,0,0,0,0,0,0,0,0,0,1
1180086052352081922,1180139555598557184,1,1,1,1,0,1,0,0,0,0
1180146421061824512,1180146882439503872,1,1,0,1,0,0,0,0,0,0
1179433312579969025,1179433314127683585,1,0,1,0,0,0,1,0,0,0
1177648698249093120,1177650896634822661,1,1,0,1,0,0,0,0,0,0
1179486675732488195,1179488123635539968,1,0,1,0,0,0,1,0,0,0
1178655282265837570,1178665807104090112,1,1,0,1,0,0,0,0,1,0
1177298226946482176,1177308256856924162,1,1,0,1,0,0,0,0,0,0
1179147857120628736,1179150033645686791,1,1,0,1,1,0,0,0,0,0
1179846147738869760,1179846968518090752,0,0,0,0,0,0,0,0,0,1
1177836983776874497,1177950229481623552,1,1,0,1,0,0,0,0,0,0
1178370149340065798,1178372724454019077,1,1,0,1,0,0,0,0,0,0
1177323067338612736,1177589717795299329,1,1,0,1,0,0,0,0,1,0
1177854427279118336,1177854521961275392,1,0,1,0,0,0,1,0,0,0
1176935808697344000,1177196782369087491,1,1,1,1,1,0,1,0,0,0
1180023555125383169,1180072214613430273,0,0,0,0,0,0,0,0,1,0
1178572085679067136,1178623006081503232,0,0,0,0,0,0,0,0,0,1
1178326619989139457,1178370340206108672,1,1,1,1,0,1,0,0,0,0
1178952449886957568,1178963840383500289,1,0,1,0,0,0,1,0,0,0
1179697964559818753,1179835572560568328,0,0,0,0,0,0,0,0,0,1
1177891828978343937,1177898049676419072,1,1,1,0,1,1,0,0,0,0
1178749114407895041,1178759114014515201,1,1,1,1,0,1,0,0,0,0
1179972918861864960,1179986483492642817,0,0,0,0,0,0,0,0,0,1
1178704189901418496,1178704497104699393,1,1,0,1,0,0,0,0,0,0
1178460851327639552,1178538551262224384,1,1,1,0,1,1,0,0,0,0
1177890701868183554,1177919379465527298,0,0,0,0,0,0,0,0,1,0
1179443243043508224,1179443560636178438,1,1,0,0,1,0,0,0,0,0
1179485370762825730,1179548933078618112,1,1,0,1,0,0,0,0,0,0
1179457700268318721,1179863990815662080,0,0,0,0,0,0,0,0,1,0
1179820921953148929,1180018308906659840,1,1,1,1,1,0,1,0,0,0
1179050052137967617,1179882874427904000,0,0,0,0,0,0,0,0,0,1
1179171299379306497,1179252629333041152,0,0,0,0,0,0,0,0,1,1
1177896349225951233,1177896793935417344,0,0,0,0,0,0,0,0,0,0
1178723132296847361,1178761948818792464,1,1,1,1,1,0,1,0,0,0
1177562630971699200,1178708361526874112,1,1,1,1,0,1,0,0,0,0
1177730961720692737,1177731877584691201,1,1,0,0,1,0,0,0,0,0
1177808895147950085,1177908427521175552,1,1,0,1,1,0,0,0,0,0
1178256344085864449,1178262103624421378,1,1,0,0,1,0,0,0,0,0
1178205785005776896,1178208317748981760,0,0,0,0,0,0,0,0,1,0
1177065037057417216,1177071356258635776,0,0,0,0,0,0,0,0,0,1
1176446031002836992,1176459520584966144,1,1,0,1,1,0,0,0,0,0
1177132708331495424,1177133940362153985,1,1,0,1,0,0,0,0,0,0
1179051555514966021,1179052554644267008,1,1,1,1,0,1,0,0,0,0
1178258579150819329,1178292710240931840,0,0,0,0,0,0,0,0,1,0
1176855528754098176,1179694193343643648,1,1,0,1,0,0,0,0,0,0
1178723132296847361,1178927331605438467,1,1,1,1,0,0,1,0,0,0
1179317119198076931,1179321876486725632,1,1,0,0,1,0,0,0,0,0
1178210247586058240,1178252466678325254,0,0,0,0,0,0,0,0,0,1
1179492648505237506,1179696531915644928,0,0,0,0,0,0,0,0,0,1
1177228404661338115,1177228525050486785,1,1,0,1,1,0,0,0,0,0
1179999566571008000,1180155224880766978,0,0,0,0,0,0,0,0,1,0
1180060031766716417,1180069212548714501,0,0,0,0,0,0,0,0,1,0
1178976347714023429,1179090766372712449,1,1,1,1,0,1,0,0,0,0
1177834726503137280,1177866049536049154,1,1,0,1,0,0,0,0,0,0
1178341257787121664,1178347302559391750,1,1,1,1,1,0,1,0,1,0
1179798018012385281,1179801986121785349,1,1,1,1,0,0,1,0,1,0
1176974505140465670,1177181865284952064,0,0,0,0,0,0,0,0,0,1
1179109605261099008,1179145842550284289,1,1,1,1,1,1,0,0,0,0
1177900315619799041,1177906392084164610,1,1,1,1,1,0,1,0,0,0
1178271539801841664,1178271933835730944,0,0,0,0,0,0,0,0,0,1
1176821462524735490,1176822711437463553,1,1,1,0,1,0,1,0,0,0
1180001588842237953,1180052139160276992,0,0,0,0,0,0,0,0,1,0
1180054506006036480,1180055507589050368,0,0,0,0,0,0,0,0,1,0
1179016239995392003,1179028047955136512,1,1,0,1,0,0,0,0,0,0
1178361530385096705,1178367274236952577,1,1,0,1,0,0,0,0,0,0
1179008327361142784,1179051128350216193,1,0,1,0,0,0,1,0,1,0
1179285000203751424,1179347532339716096,1,1,0,1,0,0,0,0,0,0
1178034249288560643,1178034680911794178,0,0,0,0,0,0,0,0,0,1
1178306683417907203,1178313618414342145,1,1,1,1,1,1,0,0,0,0
1177254964705538050,1177283583540703232,1,1,1,1,0,1,0,0,0,0
1178672544112631808,1179431673580183553,0,0,0,0,0,0,0,0,0,1
1175052731855331328,1177517138103296000,1,1,0,1,0,0,0,0,0,0
1179444305557180417,1179497689119121411,1,1,1,1,0,1,0,0,0,0
1177369863398002691,1177477175173189636,1,1,0,1,1,0,0,0,0,0
1178269671126179845,1178372252540256257,1,1,0,1,0,0,0,0,0,0
1177209013446094848,1177209158971678720,0,0,0,0,0,0,0,0,1,0
1179308116007178240,1179308657688924160,1,1,1,1,0,0,1,0,0,0
1169349452794138624,1177929134208688130,0,0,0,0,0,0,0,0,1,0
1178075233015750660,1178321526875185155,1,1,0,1,1,0,0,0,0,0
1177203311268769799,1179107432129273856,1,0,1,0,0,0,1,0,0,0
1177630078576009217,1177630907609632769,1,1,0,1,1,0,0,0,0,0
1177722173315862529,1177723306868432901,1,1,0,1,0,0,0,0,0,0
1177111078213472257,1177111636567572481,1,1,0,1,1,0,0,0,0,0
1178993281251840001,1179025039087288326,1,1,1,1,0,0,0,1,0,0
1178707704103231488,1179044980029116419,1,0,1,0,0,0,1,0,0,0
1179031450919686150,1179275649883750401,0,0,0,0,0,0,0,0,1,0
1177467431326892032,1177468027446550528,1,1,1,1,0,1,0,0,0,0
1178038066822430725,1178070246063853568,0,0,0,0,0,0,0,0,1,1
1177315603310415873,1177316510420918273,1,1,0,0,1,0,0,0,0,0
1178691921998483461,1178757072504143872,1,1,0,1,1,0,0,0,0,0
1176965941114167301,1176966667995373570,1,1,0,1,1,0,0,0,0,0
1179651354698113025,1180024351279779840,1,1,0,1,0,0,0,0,0,0
1178397695704272896,1178398407699959809,0,0,0,0,0,0,0,0,1,0
1177847572616171520,1178250044505493504,1,1,1,1,0,1,0,0,0,0
1175750414463094787,1178696122849775616,1,1,1,1,1,0,0,1,0,0
1179716915733975041,1179758616372531202,1,1,0,1,0,0,0,0,0,0
1177507698792775682,1177561807390695424,0,0,0,0,0,0,0,0,0,1
1178909391237582848,1179137861016281089,1,1,0,1,0,0,0,0,0,0
1179501994249207809,1179502370797113353,1,1,0,1,0,0,0,0,0,0
1177316171911221249,1177612210656428034,1,1,0,1,0,0,0,0,0,0
1177133941792411649,1177310091600650240,1,1,0,1,0,0,0,0,0,0
1178569367216414720,1178575239585914881,1,1,0,1,0,0,0,0,0,0
1177120754913218561,1177127166779232256,1,0,1,0,0,0,1,0,0,0
1179035566345601024,1179408447303032833,0,0,0,0,0,0,0,0,0,1
1178252570848104448,1178252868807204865,1,1,0,1,0,0,0,0,0,0
1177477225693626368,1177564440197287937,1,1,0,1,1,0,0,0,0,0
1178262046611247104,1178262453257457664,1,1,0,1,0,0,0,0,0,0
1177314595830149121,1177316968766091266,0,0,0,0,0,0,0,0,0,0
1178923470014562304,1179069113655812102,1,0,1,0,0,0,1,0,0,0
1179023423009251328,1179289333662126080,0,0,0,0,0,0,0,0,0,1
1179027789946769409,1179323052087226368,0,0,0,0,0,0,0,0,1,0
1179626790819684354,1179627325320679424,1,1,0,1,0,0,0,0,0,0
1177363094357647362,1178184969757380609,0,0,0,0,0,0,0,0,1,0
1179401237210566656,1179502842098409475,1,0,1,0,0,0,0,1,0,0
1177171249614774273,1177185023579033602,0,0,0,0,0,0,0,0,1,0
1177876354857086977,1178046053469315073,0,0,0,0,0,0,0,0,1,1
1176956149054267392,1176956708331147267,0,0,0,0,0,0,0,0,0,0
1176880045798973440,1178296776585072640,1,1,1,1,1,1,0,0,0,0
1177564818829729792,1178356206936739840,1,1,0,1,1,0,0,0,0,0
1177277708885209090,1177278876852137984,1,1,0,0,1,0,0,0,0,0
1177525302685261824,1177632417840021505,1,1,1,1,0,0,1,0,0,0
1178670186691530754,1178982129834893313,1,1,0,1,0,0,0,0,0,0
1177224754580938752,1177226064629829632,1,1,0,1,1,0,0,0,0,0
1179651379318657024,1179654288613810176,1,1,0,1,0,0,0,0,0,0
1179739129179000837,1180068098193395716,1,1,0,1,0,0,0,0,0,0
1176981860213280768,1176982419674685440,0,0,0,0,0,0,0,0,1,0
1177265327555694593,1177483189838737410,1,1,1,1,0,0,1,0,0,0
1176867619015708672,1177160682057412609,1,1,0,1,0,0,0,0,0,0
1177557145967091712,1177639762959708160,1,1,0,1,1,0,0,0,0,0
1177204574337286146,1177210479158157312,1,1,0,0,1,0,0,0,0,0
1179274438833004544,1179287227488227335,1,1,0,0,1,0,0,0,0,0
1178719376306065408,1178741632847548416,1,1,0,0,1,0,0,0,1,0
1177985244827410432,1178010897035476993,1,1,0,1,0,0,0,0,0,0
1177129962240974848,1177160348224430080,0,0,0,0,0,0,0,0,0,1
1176797957833801729,1177252052596137989,1,1,0,1,0,0,0,0,0,0
1179641123209383941,1179643096214183936,0,0,0,0,0,0,0,0,1,0
1179440196867252224,1179457483485728768,1,1,0,1,0,0,0,0,0,0
1177583651489488897,1177584303343132672,1,1,0,1,0,0,0,0,0,0
1177204317100658688,1177824386998517761,1,1,0,1,0,0,0,0,0,0
1177445401282039809,1177707231745396737,0,0,0,0,0,0,0,0,1,0
1177584468057559041,1177591427561381888,1,1,1,1,0,0,1,0,0,0
1177251483022004225,1178912870249242624,1,1,1,1,1,1,0,0,0,0
1177116588505534465,1177130083322085376,1,1,0,1,0,0,0,0,0,0
1177120114694656000,1177140315611959296,1,1,1,1,0,1,0,0,0,0
1177492121143525376,1177613470931570693,1,0,1,0,0,0,1,0,0,0
1179035566345601024,1179729447487975424,0,0,0,0,0,0,0,0,0,1
1178904914732425217,1178916946449973248,0,0,0,0,0,0,0,0,0,1
1178025416071749632,1178230040598863872,1,1,0,1,0,0,0,0,0,0
1179121500844167168,1179122191868268545,1,1,1,1,0,0,1,0,0,0
1178191373771653120,1178218897943732226,1,1,0,0,1,0,0,0,1,0
1177105721420341248,1177107545678340096,1,1,0,1,0,0,0,0,0,0
1176846612968222720,1177093464829435904,1,1,0,1,0,0,0,0,0,0
1178978213269327873,1178999877159833600,1,1,1,1,0,1,0,0,0,0
1178278661771993088,1178283280589889536,1,1,0,1,0,0,0,0,0,0
1178727292421492736,1178727819490316288,0,0,0,0,0,0,0,0,0,0
1179754827112419334,1179761271358545921,1,1,0,1,0,0,0,0,0,0
1177929094106877952,1177947084575711232,0,0,0,0,0,0,0,0,1,0
1178341291832365057,1178352658597531648,1,1,0,1,0,0,0,0,0,0
1176881059641925638,1176954434057900037,1,1,1,1,1,0,1,0,0,0
1177654466323128321,1177863138596868096,0,0,0,0,0,0,0,0,1,0
1177221799232319488,1177223384591228928,1,1,0,1,0,0,0,0,0,0
1177112437050531840,1177333706161295367,1,1,1,1,0,1,0,0,0,0
1177619759409614848,1177902097930604544,1,0,1,0,0,0,1,0,0,0
1178370113432670208,1178569739280486406,0,0,0,0,0,0,0,0,1,1
1177670408084054022,1177993639403954176,0,0,0,0,0,0,0,0,0,1
1177313081573216258,1177447186193240064,1,1,0,1,0,0,0,0,0,0
1179152618347749376,1179153015011528712,0,0,0,0,0,0,0,0,1,0
1176401916550664192,1176438363857072130,0,0,0,0,0,0,0,0,1,0
1177218800758009856,1177221636329803778,1,1,1,1,1,1,0,0,0,0
1177678211687354368,1177681983452958720,0,0,0,0,0,0,0,0,0,1
1177098520865542144,1177232861700775936,0,0,0,0,0,0,0,0,1,1
1178926619194474496,1178939737719164929,1,1,0,1,0,0,0,0,0,0
1179801550568525824,1179802162865606665,1,0,1,0,0,0,1,0,0,0
1176925326645104641,1176926053329264641,1,1,1,1,1,1,0,0,0,0
1178047006457110535,1178050593715314689,1,1,0,0,1,0,0,0,0,0
1178550038554918912,1178613951162175489,1,1,0,1,0,0,0,0,0,0
1178742828521930752,1178744028726284289,0,0,0,0,0,0,0,0,1,0
1177647824298749952,1177650822550884353,1,1,1,1,0,0,1,0,0,0
1178591831950548998,1179501928868454400,0,0,0,0,0,0,0,0,0,1
1178803573565595649,1178905064381046784,0,0,0,0,0,0,0,0,1,1
1178925592294625280,1178928372191305728,0,0,0,0,0,0,0,0,1,0
1179740914996142080,1179742769155313664,0,0,0,0,0,0,0,0,0,1
1178215583017570304,1178247026317897729,0,0,0,0,0,0,0,0,1,0
1177229497491501056,1177230622068264961,1,1,1,1,1,1,0,0,0,0
1179417134709055489,1179421661344538625,1,1,0,0,1,0,0,0,0,0
1178063614953054210,1178066229229174791,1,0,1,0,0,0,1,0,0,0
1179986627428528129,1179990318583820288,1,1,0,1,1,0,0,0,0,0
1179016467335057408,1179017935546994688,1,1,0,1,0,0,0,0,0,0
1176770666118430720,1176975959821561862,1,1,1,1,0,0,1,0,0,0
1180031310296997888,1180032606143946752,1,1,1,1,0,1,0,0,0,0
1178380703035281415,1178575873563353093,1,1,1,0,1,1,1,0,0,0
1177148830602715136,1177149399975301120,0,0,0,0,0,0,0,0,0,0
1179427195237875715,1179427879215665153,0,0,0,0,0,0,0,0,1,0
1178651884351033350,1178663875710984197,1,1,1,1,0,1,0,0,0,0
1179462934013063170,1179512825410142209,1,1,0,1,0,0,0,0,0,0
1179025967534219265,1179030593973170177,1,1,0,1,0,0,0,0,0,0
1176849549148790785,1177024243202220038,0,0,0,0,0,0,0,0,0,1
1178075233015750660,1178429747849842690,1,1,0,1,0,0,0,0,0,0
1179128950284541953,1179129234230521857,1,1,0,1,0,0,0,0,0,0
1178653602707054593,1178667492694249472,0,0,0,0,0,0,0,0,1,0
1177248450393649154,1177297664129548288,0,0,0,0,0,0,0,0,0,1
1177311691262111744,1177366152038801409,1,1,0,1,1,0,0,0,0,0
1179303624436002816,1179357691040407557,0,0,0,0,0,0,0,0,1,1
1178662562394714112,1178664463261687808,0,0,0,0,0,0,0,0,0,1
1177579867942113285,1177585752546451456,1,1,0,1,0,0,0,0,0,0
1177634419475193856,1177798071134105600,1,1,0,1,0,0,0,0,0,0
1177303939076820993,1177306968735846400,1,1,0,0,1,0,0,0,0,0
1179379452540850179,1179384292176285696,1,1,0,1,1,0,0,0,0,0
1177185469936934913,1177190885035036673,1,1,0,1,1,0,0,0,0,0
1178554749181943812,1178626257518546945,1,1,0,1,0,0,0,0,0,0
1176931027018801157,1176932202929635328,1,1,0,1,0,0,0,0,1,0
1177481316951969792,1177575647176200194,0,0,0,0,0,0,0,0,0,1
1176935977740374021,1176936963330465794,1,1,0,1,0,0,0,0,1,0
1178082731722526722,1178353350036873218,1,1,0,1,1,0,0,0,0,0
1178928510175457280,1178929794647543808,1,1,1,0,1,1,0,0,0,0
1176943312017772544,1177174249506779137,1,1,0,1,0,0,0,0,0,0
1177196787989393411,1177197478770282499,1,1,1,0,1,0,1,0,0,0
1177141561521528833,1177145077010960384,0,0,0,0,0,0,0,0,0,1
1178249788531322881,1178318550508982272,1,1,1,1,0,0,1,0,0,0
1179979515969376256,1179998712329916416,1,1,0,1,0,0,0,0,0,0
1179329954212978694,1179590875812372480,1,1,0,0,1,0,0,0,0,0
1178563643866337281,1178566608689729536,1,1,0,1,0,0,0,0,0,0
1178988905049268224,1179021938045411330,1,1,0,1,0,0,0,0,0,0
1178370311974244355,1178623148209704965,1,1,0,0,1,0,0,0,0,0
1177695247285067777,1178034521721245696,0,0,0,0,0,0,0,0,0,1
1176249284674695170,1176250313445191681,1,1,1,1,0,1,0,0,0,0
1178312124835254272,1178315663766634496,0,0,0,0,0,0,0,0,0,1
1179360322848722945,1179388243290263553,1,1,1,1,1,0,1,0,0,0
1179064044021583878,1179128320010719232,0,0,0,0,0,0,0,0,0,1
1178548501292163072,1178595169605750784,1,1,0,1,0,0,0,0,0,0
1177478759865147395,1177479387173670912,1,1,0,1,0,0,0,0,0,0
1177487599419588609,1177489511950868481,0,0,0,0,0,0,0,0,1,0
1177890213894459397,1177909387903586304,1,1,0,1,1,0,0,0,0,0
1177564818829729792,1178313706834419714,1,1,1,1,0,1,0,0,0,0
1179688432106381312,1179792509427425280,1,1,1,1,0,1,1,0,0,0
1178315663766634496,1178470318106693632,1,1,1,1,1,0,1,0,0,0
1178245440153833472,1178249097142263809,0,0,0,0,0,0,0,0,0,1
1177130790800543745,1177254465310744579,1,1,1,0,1,0,1,0,1,0
1177166922661736449,1177307356717289473,0,0,0,0,0,0,0,0,0,1
1177232116024844288,1177292692507844609,0,0,0,0,0,0,0,0,0,1
1177596923038978049,1177597527018868736,0,0,0,0,0,0,0,0,1,1
1177183020333379586,1178330830101504000,1,1,0,1,1,0,0,0,0,0
1179821228992974849,1179825533280014336,1,1,0,1,0,0,0,0,0,0
1178731134219407360,1178732364526170112,1,1,0,1,0,0,0,0,0,0
1177667447635238912,1177807245670801409,1,1,1,1,1,0,1,0,0,0
1177119426057068545,1177233236763844616,1,1,0,1,0,0,0,0,0,0
1177492121143525376,1177890399060467713,0,0,0,0,0,0,0,0,1,1
1178970620119441409,1178982874646757376,0,0,0,0,0,0,0,0,0,1
1179699729816522752,1179700778224816128,1,1,0,1,0,0,0,0,0,0
1179803165878870016,1179805949239992321,1,1,1,0,1,0,1,0,0,0
1176392211732340736,1176560569580756994,0,0,0,0,0,0,0,0,0,1
1179473671179702272,1179686647098683392,1,1,1,1,1,0,1,0,0,0
1176741238021808128,1176750562689388545,0,0,0,0,0,0,0,0,0,1
1177662902662258688,1177914038925348866,1,1,1,1,0,0,0,1,0,0
1180058613362171905,1180083472620240898,1,1,1,1,0,1,0,0,0,0
1178945422716493824,1178959443687399425,0,0,0,0,0,0,0,0,1,0
1177323067338612736,1177613567341801472,0,0,0,0,0,0,0,0,0,1
1177511858967703554,1177512372820250624,1,1,0,1,0,0,0,0,0,0
1177268454203809792,1177514956733829123,1,1,0,1,0,0,0,0,0,0
1176871907397967872,1176891299225636866,0,0,0,0,0,0,0,0,0,0
1177319684250701828,1177474128866988037,0,0,0,0,0,0,0,0,0,1
1179336600725151744,1179364916664381440,1,0,1,0,0,0,1,0,0,0
1180153662724816896,1180154525895872515,0,0,0,0,0,0,0,0,0,0
1179030622641278976,1179035044750352384,1,1,0,1,1,0,0,0,0,0
1178263785787871232,1178265868654010368,1,1,0,1,0,0,0,0,0,0
1178959102644494336,1179054711783264258,1,1,0,0,1,0,0,0,0,0
1177462874807111680,1177529633207705600,1,1,0,1,0,0,0,0,1,0
1177939315961323522,1177967226718183424,1,1,1,1,1,0,1,0,0,0
1178300795785220097,1178340334264356864,0,0,0,0,0,0,0,0,1,1
1178666186931949568,1178666385192284168,0,0,0,0,0,0,0,0,1,0
1179419983836844032,1179695602071941121,1,1,0,1,1,0,0,0,0,0
1177720035143491585,1177721658884399106,1,1,0,1,0,0,0,0,0,0
1179044498485239813,1179228283650609152,0,0,0,0,0,0,0,0,1,0
1180022245135179776,1180103422084825089,1,1,1,1,0,0,0,1,0,0
1178381956796633088,1178451326646308872,1,1,0,1,0,0,0,0,0,0
1177174620216135681,1177175073100390402,1,1,0,1,1,0,0,0,0,0
1178604398139838466,1178719830112980997,0,0,0,0,0,0,0,0,0,1
1178947612491300865,1179109790397718528,1,1,0,0,1,0,0,0,1,0
1178014692943503360,1178393784066945024,1,1,0,0,1,0,0,0,0,0
1178171073529036800,1178364334231228427,1,1,0,1,1,0,0,0,0,0
1177962860451905539,1177980048323821569,0,0,0,0,0,0,0,0,1,0
1178711679900770304,1178725073420800000,0,0,0,0,0,0,0,0,1,0
1177809655243956225,1177827405362270208,0,0,0,0,0,0,0,0,0,1
1180000109309956097,1180001890320470017,1,1,0,1,0,0,0,0,0,0
1178106069509382144,1178177072512016384,1,1,1,1,0,1,0,0,0,0
1176959322665947137,1177148985871687680,1,1,0,0,1,0,0,0,0,0
1178576980268212225,1178606811425001473,0,0,0,0,0,0,0,0,0,1
1178615111126257665,1178662403166425088,1,1,1,1,0,1,0,0,0,0
1178926225202524160,1179038572432617472,1,1,1,1,0,0,1,0,0,0
1179640035643133952,1179641123209383941,0,0,0,0,0,0,0,0,1,0
1177163426440855556,1177165149364506624,1,1,1,1,0,1,0,0,0,0
1178340732098224128,1178375671703392256,1,1,1,1,0,1,0,0,0,0
1178691343893368832,1178739119767396354,1,1,0,1,0,0,0,0,0,0
1177467451417620480,1177478105155305479,1,1,0,1,0,0,0,0,0,0
1177103856041451520,1177125724676927490,0,0,0,0,0,0,0,0,1,0
1177123144294961153,1177129103968940033,1,1,0,1,0,0,0,0,0,0
1176073065702350848,1177298161632763905,1,1,0,1,1,0,0,0,0,0
1178979932627714048,1179032620144852995,1,1,1,1,0,1,0,0,0,0
1176786367021572096,1176829761613697026,1,1,0,1,1,0,0,0,0,0
1178392840226914304,1178612577095622662,1,1,0,1,0,0,0,0,0,0
1177158396476317696,1177159997698007041,0,0,0,0,0,0,0,0,1,0
1177213777181315072,1177215820042313728,0,0,0,0,0,0,0,0,0,1
1179374756489023490,1179383727501299714,1,1,1,1,1,0,1,0,0,0
1179326964496240640,1179401335277572096,1,1,0,1,0,0,0,0,1,0
1178342289124597763,1178349576211832832,1,1,0,1,0,0,0,0,0,0
1176973818130313218,1176979572895731712,1,1,1,1,0,1,1,0,0,0
1179720155401723906,1179726099129012226,1,1,0,1,1,0,0,0,0,0
1177337700363460610,1177345197904187393,0,0,0,0,0,0,0,0,1,1
1179417301432639498,1179421957944729604,1,1,0,1,0,0,0,0,0,0
1177103593431797761,1177106768620658688,1,1,0,1,0,0,0,0,0,0
1178323314810540032,1178324305266057218,1,1,1,1,1,0,0,1,0,0
1177143219030843392,1177910421854011392,1,1,0,1,1,0,0,0,0,0
1177136682438668288,1177138097089339392,1,1,0,1,0,0,0,0,0,0
1178659066882736128,1178664255719198721,1,1,0,1,0,0,0,0,0,0
1180085500675276800,1180086604737781760,1,1,0,1,0,0,0,0,0,0
